Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
1954,63,59811.3,34732.4,595,48,Yes
1955,30,38822.22,14441.58,742,12,Yes
1956,50,56418.56,27686.45,615,24,Yes
1957,38,88966.67,14941.88,735,60,No
1958,37,72884.66,31017.28,628,60,No
1959,46,54315.37,33835.74,705,24,No
1960,28,31962.51,12883.24,787,12,No
1961,60,47512.63,25227.71,745,24,Yes
1962,32,38902.89,28906.29,615,36,Yes
1963,47,32324.88,17645.86,600,24,Yes
1964,28,71783.87,24381.72,734,24,No
1965,45,60935.81,24800.14,772,48,No
1966,24,86926.63,36077.2,710,60,No
1967,53,45035.37,4231.99,644,60,Yes
1968,21,59965.79,19552.69,683,36,No
1969,39,39087.38,9997.97,710,36,No
1970,51,51076.9,20110.38,674,48,No
1971,36,56668.35,13737.14,616,36,Yes
1972,34,54380.19,17960.66,754,12,No
1973,25,60803.11,13006.82,811,48,No
1974,61,74574.14,21242.94,780,48,No
1975,46,72996.26,28591.15,528,24,Yes
1976,48,48459.98,17018.12,761,24,No
1977,22,59544.69,31444.98,720,12,No
1978,26,71911.45,28351.65,634,48,Yes
1979,29,75536.05,36272.55,543,48,Yes
1980,53,50082.65,23290.86,672,24,Yes
1981,61,70622.47,19506.85,705,60,No
1982,45,64967.2,7318.1,603,60,No
1983,33,44010.16,13746.5,766,24,Yes
1984,29,72002.37,18336.78,765,36,No
1985,33,62273.15,19283.94,713,48,No
1986,51,33879.14,38789.78,584,12,Yes
1987,61,55592.2,18344.19,662,60,Yes
1988,31,60597.86,5853.17,731,36,No
1989,24,50912.63,25316.56,726,48,No
1990,54,78423.43,24851.99,631,36,Yes
1991,58,78967.03,16328.56,641,48,Yes
1992,24,54262.65,37021.36,629,48,Yes
1993,58,52616.62,4827.03,660,24,Yes
1994,39,58031.48,29995.66,646,24,No
1995,26,56998.79,17671.23,633,12,Yes
1996,54,51112.47,12396.66,670,12,No
1997,38,20000.0,39203.19,683,36,Yes
1998,33,86322.18,25893.57,756,24,No
1999,61,60006.27,17612.49,555,48,Yes
2000,43,57325.35,17449.89,765,24,No
2001,39,64877.54,22203.35,628,48,Yes
2002,31,58799.13,16304.29,810,24,No
2003,21,53545.26,30396.87,727,48,No
2004,44,44915.31,20701.48,718,36,No
2005,27,32420.81,28140.52,673,24,No
2006,45,39684.32,21663.41,824,60,No
2007,41,43249.89,26958.68,678,60,Yes
2008,35,69763.83,30764.08,786,48,No
2009,21,70869.35,33447.44,640,36,No
2010,32,46773.01,23927.57,730,48,No
2011,27,20045.19,13067.62,813,36,No
2012,35,60136.81,18619.34,621,12,Yes
2013,41,53676.87,19790.9,714,24,Yes
2014,39,53306.06,15414.33,631,36,Yes
2015,49,74339.06,14078.77,710,48,No
2016,45,62079.79,21396.0,813,12,No
2017,53,45354.31,12133.54,615,48,Yes
2018,52,41903.8,10580.8,691,60,No
2019,55,56060.83,6444.51,622,60,No
2020,64,46403.81,23842.69,671,24,No
2021,58,58914.04,22729.98,723,24,No
2022,46,75392.13,17402.6,659,12,Yes
2023,31,39303.26,27953.85,790,60,Yes
2024,55,61316.69,12009.53,714,36,No
2025,28,73725.75,23046.99,587,60,Yes
2026,34,58707.19,20433.31,702,24,Yes
2027,30,70823.71,14074.56,782,48,No
2028,22,55690.91,16059.66,718,12,Yes
2029,29,62562.42,15444.03,698,60,No
2030,23,66611.77,22022.03,659,36,No
2031,41,51419.96,24747.43,673,36,No
2032,46,89860.14,16588.85,681,36,No
2033,28,68663.7,14303.16,509,12,Yes
2034,22,79544.78,21097.78,712,36,No
2035,26,76065.36,6785.99,750,36,No
2036,48,64909.34,20274.86,628,60,Yes
2037,49,80786.84,32494.2,696,12,Yes
2038,46,62818.72,14368.29,705,48,No
2039,45,49053.37,18585.16,737,48,No
2040,32,60222.29,28196.49,681,36,Yes
2041,25,44907.5,26037.39,718,24,Yes
2042,54,28474.44,20494.71,599,12,Yes
2043,57,47211.87,19531.77,609,24,Yes
2044,35,61093.22,10115.54,710,12,No
2045,64,75928.87,23929.22,664,12,No
2046,56,47167.21,9253.0,569,60,Yes
2047,35,75152.44,3478.52,704,36,No
2048,63,41839.76,28064.82,591,60,Yes
2049,43,46207.16,23095.89,850,24,No
2050,26,81737.35,27037.89,528,24,Yes
2051,64,60714.32,14107.92,684,48,No
2052,63,57395.67,23730.91,602,60,Yes
2053,41,63529.2,16487.46,744,60,Yes
2054,43,41903.95,17382.06,652,60,Yes
2055,63,55037.28,27790.03,751,48,No
2056,36,60039.92,18801.67,734,60,No
2057,35,78470.71,14428.91,605,60,Yes
2058,45,34943.74,9075.85,629,60,Yes
2059,56,86444.85,22885.52,656,60,No
2060,31,58130.28,28475.81,675,24,Yes
2061,35,43341.66,13734.97,666,36,No
2062,24,40625.48,25511.83,731,24,No
2063,41,64097.24,12457.77,696,60,No
2064,33,39791.86,25994.42,637,12,Yes
2065,42,51598.15,20263.32,616,12,No
2066,39,56251.45,22142.69,623,48,Yes
2067,54,77155.14,14420.72,703,24,Yes
2068,34,75276.8,22860.41,666,48,No
2069,24,50355.11,15218.5,826,48,No
2070,47,56809.75,16690.61,680,12,Yes
2071,49,36069.23,7858.98,693,24,Yes
2072,48,29413.57,13822.78,554,36,Yes
2073,55,41564.21,15796.04,586,24,Yes
2074,28,76846.46,22502.48,602,48,No
2075,36,71701.21,24765.25,643,60,Yes
2076,62,65751.54,15136.55,576,48,Yes
2077,56,38135.63,18684.44,599,24,Yes
2078,50,49325.11,33491.08,727,12,Yes
2079,38,47132.68,21048.87,620,24,Yes
2080,22,57510.02,15704.86,677,36,No
2081,33,56564.2,6562.81,721,60,No
2082,24,44970.65,13168.62,746,60,No
2083,46,65238.25,12857.04,700,48,Yes
2084,45,63434.2,35822.99,705,24,No
2085,50,49067.65,13212.34,748,12,No
2086,31,64564.18,20408.34,709,36,No
2087,27,76864.28,22966.06,752,48,No
2088,51,81420.91,28852.2,530,24,Yes
2089,64,67359.93,20064.19,674,12,Yes
2090,30,66919.02,15917.48,684,24,No
2091,59,56397.92,15387.71,672,12,Yes
2092,33,75445.69,22851.04,689,24,No
2093,51,43944.73,14525.28,651,24,Yes
2094,27,73707.75,11166.55,735,48,No
2095,62,55685.93,15915.97,643,24,Yes
2096,62,82364.05,9404.13,665,24,Yes
2097,56,68823.1,34804.93,781,48,No
2098,40,58982.01,24772.42,771,48,No
2099,24,56452.69,32966.75,691,60,Yes
2100,27,67884.19,23883.49,635,60,No
2101,21,67156.87,32196.74,566,48,Yes
2102,64,54024.85,22939.72,671,36,No
2103,62,61377.54,25809.45,716,12,No
2104,33,73445.85,3000.0,630,48,Yes
2105,42,39549.66,12685.36,680,60,No
2106,41,70888.17,20295.42,656,24,Yes
2107,42,67818.22,20489.5,559,48,Yes
2108,48,77799.71,19388.95,688,48,No
2109,29,49265.19,23623.96,710,60,No
2110,46,60085.74,23953.62,691,60,No
2111,29,63076.03,26920.93,793,36,No
2112,35,71081.95,25351.95,657,60,Yes
2113,30,66436.75,29632.7,652,60,No
2114,44,41406.67,29697.87,832,60,No
2115,62,64365.66,21397.32,593,24,Yes
2116,28,90063.43,36653.19,637,48,Yes
2117,44,69176.36,30874.64,705,48,Yes
2118,36,84570.7,13544.39,759,60,No
2119,46,75645.92,23140.83,745,36,No
2120,47,80436.03,5259.05,607,60,Yes
2121,57,64649.53,6606.41,794,36,No
2122,24,67827.68,16004.05,712,48,No
2123,44,63832.77,12996.44,623,36,Yes
2124,39,60065.11,16053.26,629,36,No
2125,56,71132.92,22627.95,685,12,No
2126,59,52184.97,29802.32,831,36,No
2127,30,88280.73,29374.02,695,36,No
2128,45,46079.81,23305.55,830,24,No
2129,38,72170.82,11303.04,741,48,No
2130,39,80680.07,15540.9,592,60,No
2131,56,57350.67,25097.47,779,12,No
2132,30,43305.34,13391.07,614,36,Yes
2133,53,77332.94,9864.67,637,24,Yes
2134,25,63050.93,23938.54,699,24,Yes
2135,55,72199.74,19613.1,678,60,No
2136,64,58358.18,18312.65,743,60,No
2137,54,85978.87,28878.42,715,48,No
2138,53,28244.88,28710.46,672,36,Yes
2139,41,65642.66,34248.94,799,24,No
2140,37,80126.24,14788.71,647,12,Yes
2141,42,61580.09,23437.87,610,48,Yes
2142,57,64535.38,20152.07,712,36,No
2143,35,53489.82,22706.53,679,60,No
2144,55,60310.33,10924.95,697,36,Yes
2145,48,34922.15,8780.21,732,60,No
2146,27,49223.53,19678.27,667,36,Yes
2147,52,48198.67,13259.9,810,12,No
2148,31,70036.86,27505.66,699,48,No
2149,30,51429.45,7994.58,648,60,No
2150,29,51862.87,8654.39,721,12,Yes
2151,34,54331.15,16666.7,674,24,Yes
2152,33,48770.33,7695.4,688,12,No
2153,45,64035.33,33408.03,603,12,Yes
2154,22,65664.47,18536.66,611,12,Yes
2155,55,72375.28,15177.59,754,60,No
2156,27,69791.25,23743.71,594,24,Yes
2157,41,68291.37,27070.79,671,48,Yes
2158,38,55065.47,21655.67,703,12,No
2159,23,54103.44,19455.27,779,60,No
2160,62,46931.83,12132.22,646,60,Yes
2161,59,46661.34,25047.27,733,48,Yes
2162,61,62913.92,31333.62,672,36,Yes
2163,31,49208.76,18242.24,527,24,Yes
2164,59,82024.86,13209.72,683,24,Yes
2165,44,59437.49,21451.97,675,12,No
2166,39,82520.85,20021.2,710,36,No
2167,24,68576.51,10269.18,635,24,Yes
2168,46,48341.45,15978.49,642,12,No
2169,58,59069.31,34307.89,764,36,No
2170,62,34898.21,9219.56,656,60,Yes
2171,52,62856.38,14475.04,546,12,Yes
2172,59,49713.47,12410.29,714,36,No
2173,56,43298.13,13117.6,740,48,No
2174,60,82832.2,16436.19,740,24,No
2175,57,75458.82,23587.06,637,12,Yes
2176,53,75045.58,30468.5,680,60,Yes
2177,56,71731.67,21626.57,717,12,No
2178,23,41476.66,14524.95,747,24,No
2179,29,53992.81,32319.32,715,24,No
2180,28,54907.45,3451.49,734,36,No
2181,53,34353.94,25387.83,629,60,Yes
2182,26,51644.98,11785.93,520,36,Yes
2183,61,51808.53,19592.61,754,60,Yes
2184,59,61889.98,24504.8,614,12,Yes
2185,24,97985.81,7156.99,668,12,Yes
2186,33,59686.56,21133.23,737,36,No
2187,22,61897.72,21747.82,682,48,No
2188,25,56246.85,31698.7,729,24,No
2189,64,71065.69,41721.19,850,36,No
2190,47,43891.24,7576.24,719,36,No
2191,52,88440.56,31337.23,629,12,No
2192,41,58137.61,19696.96,579,24,Yes
2193,28,54072.15,13531.43,727,36,No
2194,58,74550.56,22952.43,686,12,No
2195,28,46636.16,9581.67,583,12,Yes
2196,23,70788.76,10059.1,763,36,No
2197,64,81077.55,6118.73,731,36,No
2198,23,56379.86,24368.71,679,12,No
2199,42,90792.62,22616.09,833,36,No
2200,26,69664.37,13484.93,752,24,No
2201,22,69850.41,32188.81,611,12,Yes
2202,43,80487.98,14696.35,762,12,No
2203,64,84461.02,30263.92,698,36,No
2204,22,63927.58,20976.65,813,36,No
2205,58,71953.58,14589.05,746,36,No
2206,37,80945.12,19080.15,714,24,No
2207,55,42572.83,9970.06,710,12,Yes
2208,54,34057.46,21733.87,597,48,Yes
2209,43,59136.69,20244.4,644,24,Yes
2210,50,33697.63,24219.58,695,24,No
2211,28,55290.07,27033.22,584,12,Yes
2212,42,64715.6,20924.93,713,48,No
2213,64,55865.42,8189.43,628,12,No
2214,56,57876.1,27458.91,652,24,No
2215,25,44975.0,20117.31,730,36,No
2216,33,71822.15,4847.5,641,12,No
2217,49,44048.05,22476.92,713,12,No
2218,51,28456.47,23080.99,690,36,Yes
2219,36,56889.92,17132.16,606,48,Yes
2220,62,73725.3,18417.31,742,48,No
2221,50,61197.46,15237.88,745,12,No
2222,36,42528.04,23329.01,749,36,Yes
2223,32,61529.26,21119.93,814,12,No
2224,37,66574.56,12734.17,651,36,Yes
2225,36,61354.75,32943.76,544,24,Yes
2226,32,56031.24,14673.58,634,36,Yes
2227,28,67290.58,3000.0,747,12,No
2228,40,33923.6,16234.61,674,60,No
2229,23,46590.67,28247.5,582,48,Yes
2230,36,40421.88,18347.74,562,12,Yes
2231,50,80225.8,6921.76,779,36,No
2232,43,70680.48,11775.27,723,36,No
2233,48,62776.88,11352.11,645,48,Yes
2234,60,38240.68,15397.71,812,12,No
2235,25,71162.22,17906.36,850,60,No
2236,40,80798.1,23950.84,752,24,No
2237,60,68572.42,21027.51,733,60,No
2238,64,59472.34,21411.23,717,24,No
2239,21,69475.77,34234.83,740,24,No
2240,50,64093.74,26886.63,817,12,Yes
2241,41,73891.14,26182.44,612,24,Yes
2242,40,73555.28,5494.7,656,36,Yes
2243,26,56684.02,13985.56,677,24,No
2244,42,50090.38,7223.81,720,24,No
2245,38,54002.66,13847.58,790,48,No
2246,28,68037.76,26358.93,709,48,No
2247,59,54908.41,16857.37,724,12,No
2248,52,48742.06,28579.53,727,12,No
2249,53,59985.7,25545.08,682,36,Yes
2250,36,76611.85,20403.62,651,48,No
2251,32,62026.62,28768.37,685,60,Yes
2252,58,55856.73,30915.33,634,12,Yes
2253,54,64806.48,23635.1,635,12,Yes
2254,34,61260.59,21839.74,706,48,No
2255,56,30995.44,25066.95,647,48,Yes
2256,53,70451.39,8747.31,809,36,No
2257,43,66111.88,19059.43,690,48,No
2258,22,60242.58,19808.08,775,24,No
2259,61,75935.35,17050.05,593,60,Yes
2260,41,78194.99,13684.03,595,24,Yes
2261,22,71981.53,27984.36,672,24,Yes
2262,47,47245.49,21360.47,746,24,Yes
2263,29,47764.33,22087.93,646,12,Yes
2264,21,76760.03,31396.64,673,24,No
2265,31,31841.64,18437.37,750,12,No
2266,23,57767.29,16889.77,653,48,Yes
2267,43,66597.39,30890.34,627,60,Yes
2268,46,33743.88,8074.08,730,60,No
2269,24,63515.15,20409.53,589,24,Yes
2270,38,74316.44,14098.86,654,60,Yes
2271,26,37716.36,22341.43,688,12,No
2272,55,84872.55,24575.72,717,48,No
2273,42,44852.55,25020.73,738,24,No
2274,63,68621.04,28209.91,749,36,No
2275,35,58746.05,17979.78,659,60,No
2276,42,61042.73,18478.23,747,60,No
2277,57,40747.57,24212.82,715,24,Yes
2278,62,78907.09,27100.01,730,60,No
2279,32,64888.25,9597.57,636,60,Yes
2280,62,84312.6,22512.97,727,36,Yes
2281,58,41138.74,16838.05,669,12,Yes
2282,38,57281.48,20697.22,683,24,No
2283,55,63142.94,17146.49,692,24,No
2284,50,60905.75,14218.03,828,36,No
2285,44,70001.78,11851.81,616,36,No
2286,62,57091.22,18791.81,763,12,No
2287,50,91830.39,22867.25,780,48,No
2288,34,60597.63,15175.94,738,24,No
2289,26,20000.0,29518.5,643,60,No
2290,23,61263.02,39667.6,799,12,No
2291,36,78921.96,23305.0,657,24,No
2292,27,46150.41,19670.12,728,12,Yes
2293,34,45198.67,12701.9,688,48,No
2294,29,47394.15,22960.46,654,24,No
2295,35,43852.85,31817.41,718,60,No
2296,41,52808.97,35587.84,812,24,Yes
2297,55,73639.46,31169.25,698,12,Yes
2298,22,82894.99,26746.48,818,48,Yes
2299,47,23636.25,23281.55,667,12,No
2300,22,54323.18,11610.66,685,12,No
2301,55,64540.47,19202.23,594,36,No
2302,38,63040.18,18272.97,641,12,Yes
2303,34,88499.09,19254.37,665,48,Yes
2304,40,29839.59,14244.7,657,60,Yes
2305,38,21164.04,26062.9,613,36,Yes
2306,30,90933.19,17809.08,627,12,No
2307,45,71301.51,17159.76,660,24,No
2308,22,51429.43,14271.79,763,36,No
2309,45,62573.98,21858.4,575,48,Yes
2310,53,63648.26,31974.2,534,24,Yes
2311,56,51067.19,19918.33,557,48,Yes
2312,51,62126.68,22253.92,621,24,Yes
2313,34,65322.2,35482.08,725,60,No
2314,21,90232.95,29627.54,655,48,Yes
2315,36,74451.77,24701.96,654,24,Yes
2316,23,86089.85,24365.58,653,48,No
2317,55,39846.43,15175.47,549,36,Yes
2318,61,54792.04,14393.04,740,48,No
2319,26,63633.7,21131.27,772,48,No
2320,45,31183.49,21334.19,657,24,Yes
2321,33,77727.89,13201.88,686,48,No
2322,54,69633.15,25626.37,688,60,Yes
2323,28,54492.62,17781.62,605,12,Yes
2324,41,57249.98,29018.57,649,36,Yes
2325,54,78808.0,19556.73,805,24,No
2326,24,48068.43,18848.64,680,48,No
2327,45,79412.78,12500.83,696,48,No
2328,35,56219.42,13377.12,631,48,Yes
2329,24,71339.94,30542.11,650,36,No
2330,32,61301.46,22151.71,725,12,No
2331,52,93497.91,23114.42,621,60,Yes
2332,52,46689.11,32805.18,793,60,No
2333,48,51400.76,9459.29,567,24,Yes
2334,33,37408.12,25370.05,636,12,Yes
2335,51,43548.64,7296.87,576,12,Yes
2336,34,70696.92,16498.78,773,36,No
2337,40,84002.45,10839.3,677,48,Yes
2338,38,72397.21,26868.72,660,12,No
2339,49,59919.13,4882.19,708,48,No
2340,26,46595.78,18159.32,778,36,No
2341,52,73476.28,10729.84,695,24,Yes
2342,49,45770.97,13161.53,760,24,No
2343,63,39765.72,14394.31,659,48,Yes
2344,22,55372.96,30552.84,613,48,Yes
2345,43,29490.89,17318.16,696,12,No
2346,39,39279.23,33818.61,631,36,Yes
2347,51,88289.86,35492.69,728,24,No
2348,25,36497.87,36909.47,651,12,No
2349,39,42177.77,19529.86,674,60,No
2350,54,61077.49,21682.86,523,12,Yes
2351,30,61858.56,23023.65,671,48,Yes
2352,45,56480.64,17060.1,663,60,No
2353,22,29949.39,23394.96,761,12,Yes
2354,31,72727.34,12518.43,741,36,No
2355,51,53354.2,4996.19,682,24,No
2356,35,78306.74,25713.08,566,60,Yes
2357,29,50327.74,17201.81,649,36,No
2358,43,74737.42,12186.47,761,12,No
2359,39,79441.25,13198.19,666,48,Yes
2360,29,52995.87,32120.97,605,48,Yes
2361,55,73206.75,23712.9,761,36,No
2362,41,40071.83,7821.54,566,48,Yes
2363,29,63955.34,10504.11,672,24,No
2364,48,78333.42,17664.96,719,36,No
2365,27,67777.39,23811.27,689,36,No
2366,36,96093.36,13643.43,593,48,Yes
2367,36,68615.37,18616.43,615,36,Yes
2368,53,54520.93,20916.41,631,12,Yes
2369,24,102613.3,21082.15,735,60,No
2370,24,84505.52,3000.0,692,60,No
2371,59,35956.39,21773.13,653,48,Yes
2372,60,48237.55,6137.12,709,24,Yes
2373,37,44427.63,17708.81,627,24,Yes
2374,57,69684.44,15988.68,732,48,No
2375,59,68567.37,11370.14,712,48,No
2376,49,68451.78,26745.34,664,36,No
2377,56,35551.36,11008.19,669,24,Yes
2378,58,50428.63,15816.5,656,60,No
2379,59,57760.72,27029.87,750,48,Yes
2380,57,32671.19,15588.0,695,60,Yes
2381,55,46922.58,13931.92,665,60,No
2382,27,80346.51,17854.76,612,24,Yes
2383,47,36688.86,24324.02,721,60,Yes
2384,48,81828.91,31570.46,718,36,No
2385,42,76367.24,12511.03,643,36,Yes
2386,34,55638.94,13159.34,651,24,Yes
2387,27,50266.91,17789.32,672,36,No
2388,57,72477.41,21841.13,599,48,Yes
2389,42,48183.9,13838.03,685,24,No
2390,25,48930.03,25508.51,565,60,Yes
2391,22,59641.97,12661.78,590,48,Yes
2392,47,28046.5,4793.16,644,24,No
2393,41,38250.37,24254.2,636,60,Yes
2394,58,55265.08,25180.72,712,60,No
2395,35,67135.44,28357.21,700,60,Yes
2396,41,47976.39,4064.8,776,60,No
2397,30,57035.84,14675.08,686,60,No
2398,43,35798.11,17991.53,694,24,Yes
2399,59,73987.26,34055.67,599,36,Yes
2400,25,63301.23,18726.39,599,60,Yes
2401,21,64628.19,9227.87,685,48,No
2402,33,67323.76,22373.92,686,24,No
2403,41,61171.91,30475.65,700,12,No
2404,46,52743.41,28773.11,769,36,No
2405,41,76944.82,24494.39,602,48,Yes
2406,38,62353.22,22101.06,798,60,No
2407,57,57514.21,3000.0,576,24,Yes
2408,52,59870.18,20205.33,706,24,No
2409,56,59550.52,21425.12,593,60,Yes
2410,37,57363.52,18720.72,731,48,No
2411,55,66691.6,25656.8,576,24,Yes
2412,31,45962.1,18592.02,489,36,Yes
2413,41,47058.13,17051.49,690,48,No
2414,46,68388.96,28311.98,671,60,Yes
2415,24,57821.41,16691.29,757,48,No
2416,54,74570.9,20517.23,685,48,Yes
2417,38,66133.19,27180.25,628,12,Yes
2418,60,51710.58,11914.65,642,60,No
2419,55,68626.45,11046.51,850,36,No
2420,61,77957.86,30863.52,619,60,Yes
2421,49,66704.69,15258.3,717,12,No
2422,49,69983.77,25539.46,708,60,No
2423,58,57423.44,5797.43,718,60,No
2424,62,74895.6,3000.0,713,36,No
2425,41,51289.64,22913.84,661,12,No
2426,62,65078.15,18979.83,557,60,Yes
2427,33,98542.59,22989.05,691,60,No
2428,61,68083.22,34997.67,679,24,No
2429,37,53689.33,10101.27,689,60,No
2430,29,53650.62,20305.5,720,36,No
2431,61,58929.87,31819.73,651,24,Yes
2432,21,72768.69,11256.08,637,12,Yes
2433,22,62186.66,15322.18,743,48,No
2434,49,50272.08,5861.72,657,36,Yes
2435,53,50245.55,37902.79,645,12,Yes
2436,30,62280.74,3000.0,639,24,Yes
2437,60,60635.92,26388.69,722,48,Yes
2438,41,66824.64,9441.6,665,12,No
2439,48,73762.35,11592.86,835,36,No
2440,31,100910.4,28511.63,684,24,Yes
2441,54,38069.5,14059.92,596,36,Yes
2442,28,70302.93,25214.3,649,36,No
2443,42,61474.62,31040.25,726,24,Yes
2444,28,32331.36,21605.58,638,60,Yes
2445,35,78742.96,27114.29,679,36,No
2446,37,66317.6,20645.39,748,24,No
2447,43,71997.09,21016.05,759,36,No
2448,44,34508.72,14920.57,643,60,Yes
2449,39,56693.75,35430.88,662,24,Yes
2450,25,43812.05,25942.76,687,12,Yes
2451,52,92446.51,24174.44,774,12,Yes
2452,64,77168.26,26162.36,603,12,No
2453,21,49785.48,14581.68,705,48,No
2454,43,36950.42,27447.78,684,36,No
2455,57,62910.83,32447.05,617,36,No
2456,28,76386.33,8954.42,767,24,No
2457,33,33974.2,24332.5,749,48,No
2458,28,46023.38,20502.32,788,36,No
2459,43,43416.23,15846.52,763,24,No
2460,63,73004.19,11253.95,681,60,No
2461,21,54452.56,28415.36,723,36,No
2462,44,55080.95,21663.92,703,36,No
2463,55,62619.82,18342.96,617,60,Yes
2464,44,46825.79,24339.06,589,60,Yes
2465,37,38344.7,18980.15,706,36,No
2466,25,80545.28,14367.43,687,60,No
2467,40,81937.29,21031.62,656,24,No
2468,41,62693.74,19775.95,674,36,Yes
2469,60,63782.33,5806.5,804,36,No
2470,51,78915.21,14963.47,527,12,Yes
2471,56,62349.8,9884.84,725,36,No
2472,31,53713.83,6788.78,739,12,No
2473,35,60590.09,23741.59,748,60,No
2474,39,80897.53,14649.86,584,60,Yes
2475,27,60799.83,28331.25,659,24,Yes
2476,48,49959.26,5371.23,656,12,Yes
2477,63,62205.03,17617.97,700,36,No
2478,25,69843.35,15072.59,601,12,Yes
2479,25,68043.8,7376.28,706,60,No
2480,50,68292.36,20040.7,618,60,Yes
2481,52,47599.83,8074.68,659,24,Yes
2482,28,71551.55,21781.73,774,60,No
2483,30,60426.99,25766.07,739,12,No
2484,58,49323.13,22140.43,689,36,No
2485,52,71432.28,23151.07,583,36,Yes
2486,48,53195.42,28249.88,703,12,Yes
2487,37,36385.54,19785.89,708,24,No
2488,51,44990.96,13391.78,533,36,Yes
2489,28,57275.45,15128.39,705,12,No
2490,60,68674.53,15301.01,605,12,Yes
2491,45,47038.95,11653.29,576,60,Yes
2492,29,56390.06,26273.69,601,60,Yes
2493,22,41750.89,24215.22,529,24,Yes
2494,35,74730.49,6679.97,651,24,No
2495,23,85759.97,13389.4,610,24,No
2496,56,84139.24,11264.12,760,12,No
2497,24,74474.69,22538.77,655,12,Yes
2498,34,72937.65,28612.08,630,60,Yes
2499,61,28921.81,23585.49,568,36,Yes
2500,61,62657.6,14390.46,650,24,No
2501,45,52558.61,17448.17,775,48,No
2502,30,73207.0,8857.19,788,24,No
2503,41,21936.03,9470.7,654,60,No
2504,56,62894.52,26768.4,675,12,No
2505,32,56783.34,31552.9,729,60,Yes
2506,47,76776.45,14281.85,608,60,Yes
2507,60,83219.81,20384.95,706,60,Yes
2508,22,46067.31,25764.19,846,48,No
2509,33,46744.34,6689.26,734,48,No
2510,52,63457.45,11610.51,731,24,No
2511,51,86006.44,35949.08,774,12,No
2512,36,60902.17,12338.27,743,60,No
2513,52,40812.58,17105.33,662,36,Yes
2514,52,50911.97,15176.53,597,24,Yes
2515,54,63039.96,4041.77,671,24,No
2516,31,63603.04,20661.78,612,60,Yes
2517,30,49438.69,19797.99,660,24,Yes
2518,35,50613.14,21446.81,619,60,No
2519,37,45276.48,19323.4,653,24,Yes
2520,60,77117.57,16321.11,576,12,Yes
2521,38,47478.37,15861.82,631,24,No
2522,29,53028.09,15998.59,708,24,No
2523,45,52601.21,12090.48,726,36,No
2524,60,35910.64,13329.56,711,12,Yes
2525,34,47048.77,12224.69,654,12,Yes
2526,45,78422.06,24587.28,689,12,Yes
2527,42,41860.68,22448.82,816,24,No
2528,50,45545.37,20217.07,630,48,Yes
2529,40,40011.81,35538.12,792,24,No
2530,41,58640.83,12594.44,579,60,Yes
2531,64,88282.15,28950.21,560,36,Yes
2532,52,58009.59,17919.76,670,12,Yes
2533,41,61001.43,21257.32,677,60,No
2534,55,48068.29,25369.09,601,60,No
2535,52,59075.73,16179.71,657,48,No
2536,50,78435.75,11546.42,708,12,No
2537,59,62143.64,12865.79,612,24,Yes
2538,32,91976.55,3149.73,751,12,No
2539,61,78892.2,24854.37,759,36,No
2540,38,58705.25,24661.92,767,12,No
2541,41,58413.18,32669.2,616,60,Yes
2542,33,84463.85,23319.43,626,60,Yes
2543,41,62059.88,25241.8,668,24,No
2544,28,81133.82,19347.63,661,24,Yes
2545,60,90043.61,23719.03,657,24,Yes
2546,27,56936.71,28716.74,733,36,No
2547,43,65279.33,21451.78,723,12,No
2548,64,74700.06,15830.15,619,48,Yes
2549,52,71512.5,18238.19,600,12,Yes
2550,31,71407.36,26014.91,593,24,Yes
2551,42,39997.89,16069.89,618,36,No
2552,42,47273.75,27112.53,739,12,Yes
2553,63,52570.99,35268.78,690,60,No
2554,45,78216.31,27211.7,745,12,No
2555,42,41469.38,25977.09,561,60,Yes
2556,48,82848.4,22781.06,699,12,No
2557,49,71697.51,13785.04,698,12,Yes
2558,33,77313.45,13059.34,764,12,No
2559,38,46057.0,12979.02,651,24,Yes
2560,22,61084.54,24437.86,646,60,Yes
2561,49,64484.14,16884.3,785,36,No
2562,41,63824.51,19768.06,668,48,No
2563,35,64434.86,23349.25,692,60,Yes
2564,47,55852.1,13276.63,713,24,No
2565,51,62028.11,15984.61,563,60,Yes
2566,35,75503.46,22583.06,683,36,Yes
2567,43,42502.32,17673.17,593,60,Yes
2568,44,83205.75,18420.39,674,24,No
2569,64,74728.48,11738.76,659,24,Yes
2570,33,45521.97,18528.71,645,48,Yes
2571,42,65757.54,33217.36,724,36,No
2572,63,73522.48,16429.18,687,48,No
2573,57,41470.6,10823.91,606,12,No
2574,53,60629.68,27665.09,603,24,Yes
2575,23,58822.27,24186.84,739,48,Yes
2576,39,50316.29,21700.95,677,24,No
2577,43,61385.35,9450.86,580,24,No
2578,49,50995.7,10587.09,651,12,Yes
2579,50,80614.61,7701.45,669,24,No
2580,59,50600.34,23452.25,594,48,Yes
2581,64,71879.68,28158.95,635,36,No
2582,45,35169.2,23722.14,744,60,No
2583,57,57572.85,35599.22,850,48,Yes
2584,28,60184.67,16464.77,701,12,Yes
2585,62,57085.63,17410.64,585,60,Yes
2586,36,54055.23,20852.5,665,24,Yes
2587,28,49987.27,18164.01,689,48,Yes
2588,21,71318.11,23989.69,735,60,No
2589,64,74991.87,14883.03,737,48,No
2590,25,58767.59,8842.21,775,24,No
